,votes,budget,runtime_norm,runtime,popularity_norm,votes_norm,genre,year,rating,score,budget_norm,score_norm,popularity,country,isprofit,profitability_ratio
1124,30579,15000000,-1.2352487935600538,88,-0.9997153649952664,-0.4892525479811023,1,2002,3,5.4,-0.6605585510077658,-1.0376750068898253,4.643981,1,1,2.187418333
1125,67127,60000000,-0.524470745989553,98,-0.6115295747185653,0.09349893708527818,0,2002,4,5.3,1.2578850222224114,-1.1565988877829496,6.023213,1,0,-0.15753336699999998
1126,29982,13000000,-1.2352487935600538,88,0.2981767344892432,-0.4987716088485815,4,2002,4,5.9,-0.7458227098179959,-0.4430556024242068,9.255417999999999,1,1,1.228629769
1127,28449,500000,-0.8798597697748034,93,0.056900320823808616,-0.5232150264530129,6,2002,5,6.7,-1.278723702381934,0.5083354447207826,8.398158,1,0,-0.699446
1128,33439,2000000,-0.3112373317184028,101,-0.3041454614117565,-0.4436503468404147,4,2002,5,6.8,-1.2147755832742615,0.627259325613906,7.115355,1,0,-0.7948795
1129,27849,20000000,-0.8087819650177533,94,-0.4730268485981336,-0.5327819217972131,4,2002,5,4.9,-0.44739815398219057,-1.6322944113554438,6.515316,1,0,-0.5706812
1130,24459,20000000,-0.3823151364754528,100,1.4513820734167937,-0.5868348804919441,0,2002,5,6.2,-0.44739815398219057,-0.08628395974483588,13.35278,1,0,-0.3800686
1131,18124,15000000,0.8970853491514487,118,-0.9039942686986926,-0.6878453505011244,0,2002,5,6.6,-0.6605585510077658,0.3894115638276583,4.9840800000000005,1,0,-0.396027467
1132,38234,65000000,-0.09800391744725254,104,-0.8416110059633151,-0.3671949082146816,4,2002,0,5.6,1.4710454192479865,-0.7998272451035787,5.205729,1,1,1.142097338
1133,60451,45000000,-0.524470745989553,98,-0.10621104588271994,-0.012948718444522521,6,2002,5,6.5,0.6184038311456856,0.270487682934535,7.81862,1,1,0.484856622
1134,18804,40000000,-0.026926112690202456,105,0.8448755501915708,-0.6770028691110308,9,2002,5,6.2,0.4052434341201104,-0.08628395974483588,11.19785,1,0,-0.98486095
1135,23072,16000000,0.4706185206091481,112,0.5041702089139423,-0.6089503535626202,4,2002,4,6.6,-0.6179264716026508,0.3894115638276583,9.987317,1,0,-0.697538563
1136,21710,35000000,-0.453392941232503,99,1.484437611941587,-0.6306672059939546,1,2002,3,5.1,0.1920830370945352,-1.3944466495691974,13.470227,0,1,1.319216
1137,17091,8500000,-1.4484822078312043,85,0.06344489358698717,-0.7043163553187224,6,2002,4,5.0,-0.9376670671410136,-1.5133705304623206,8.421411,1,1,2.360461882
1138,29636,20000000,0.8970853491514487,118,-0.8234692577515164,-0.5042885184970702,4,2002,4,5.7,-0.44739815398219057,-0.6809033642104544,5.270187,1,1,1.8199081000000001
1139,36540,50000000,0.32846291109504794,110,-0.659643569208109,-0.3942054427364735,0,2002,5,6.4,0.831564228171261,0.15156380204141173,5.852263,1,0,-0.47600966
1140,16153,30000000,-0.453392941232503,99,-0.7805657597813348,-0.7192726017068221,4,2002,3,5.1,-0.02107735993104006,-1.3944466495691974,5.422624,1,1,0.7144140999999999
1141,54818,85000000,-0.7377041602607033,95,-0.9226310886642624,-0.10276592090098856,0,2002,4,5.5,2.3236870073502875,-0.918751125996702,4.917863,1,0,-0.551968094
1142,43883,70000000,-0.5955485507466031,97,0.6215238862603014,-0.2771225885490369,0,2002,4,5.4,1.6842058162735618,-1.0376750068898253,10.404277,1,0,-0.527062857
1143,45910,70000000,1.3946299824507993,125,1.6663242723503846,-0.24480242711121394,6,2002,5,6.3,1.6842058162735618,0.032639921148287405,14.116473999999998,1,0,-0.7274740709999999
1144,30636,25000000,-1.377404403074154,86,-0.8974730563423153,-0.4883436929234032,0,2002,4,5.8,-0.2342377569566153,-0.5619794833173312,5.00725,1,1,0.5292174
1145,36601,10000000,-0.5955485507466031,97,-0.8011034976690006,-0.3932328083764798,5,2002,5,7.4,-0.8737189480333408,1.3408026109726487,5.349653,0,0,-0.188864
1146,16109,27000000,0.7549297396373484,116,-1.0888685281218602,-0.7199741740320633,6,2002,4,6.0,-0.14897359814638522,-0.3241317215310835,4.327218,1,1,1.577741333
1147,28371,12500000,1.0392409586655489,120,0.7736133627170199,-0.524458722847759,3,2002,4,7.3,-0.7671387495205535,1.2218787300795244,10.944654,1,1,0.6862516
1148,35823,55000000,0.2573851063379979,109,-0.019250946488576857,-0.4056378826727927,4,2002,5,6.4,1.0447246251968365,0.15156380204141173,8.127591,0,0,-0.8480760909999999
1149,15017,29000000,-0.3823151364754528,100,0.5551389576948427,-0.7373859235585076,4,2002,4,5.3,-0.06370943933615511,-1.1565988877829496,10.16841,0,0,-0.4162005170000001
1150,11322,17000000,-1.1641709888030038,89,-1.0167929481695397,-0.7963020540532071,9,2002,4,4.8,-0.5752943921975358,-1.7512182922485682,4.583304,1,0,-0.24465635300000002
1151,8858,4000000,-0.453392941232503,99,-0.4294492762389355,-0.8355901042667225,4,2002,5,7.0,-1.1295114244640314,0.8651070874001535,6.6701479999999975,1,0,-0.85948525
1152,8168,25000000,-0.453392941232503,99,-1.3258514115975435,-0.8465920339125528,6,2002,4,4.9,-0.2342377569566153,-1.6322944113554438,3.485213,1,0,-0.57089268
1153,4149,35000000,-1.2352487935600538,88,-0.33448049762162746,-0.9106742878931204,4,2002,0,4.0,0.1920830370945352,-2.702609339393557,7.007574000000001,1,0,-0.5146001139999999
1154,5611,10000000,-0.8087819650177533,94,-0.13264067239655788,-0.8873629529044192,6,2002,3,7.0,-0.8737189480333408,0.8651070874001535,7.724715,0,0,-0.8516024999999999
1155,12825,11000000,-1.377404403074154,86,0.10222260597528944,-0.7723369812159857,4,2002,5,5.3,-0.8310868686282259,-1.1565988877829496,8.559189,0,0,-0.562341455
1156,73442,60000000,-0.6666263555036532,96,0.487309905667987,0.1941905105829851,4,2002,5,5.9,1.2578850222224114,-0.4430556024242068,9.927412,1,0,-0.46462918299999995
1157,11759,7000000,-0.026926112690202456,105,-0.07301168605822414,-0.7893341652775147,3,2002,5,6.6,-1.0016151862486862,0.3894115638276583,7.936578,1,0,-0.705419143
1158,6400,10000000,-0.6666263555036532,96,-1.7297221670623564,-0.8747824855267959,0,2002,5,5.6,-0.8737189480333408,-0.7998272451035787,2.050252,1,0,-0.3955382
1159,29911,9000000,-0.524470745989553,98,-0.7486258917693027,-0.4999036914643118,4,2002,5,7.0,-0.916351027438456,0.8651070874001535,5.536107,1,0,-0.479833
1160,8888,2000000,-0.3112373317184028,101,-1.6913235687458728,-0.8351117594995126,4,2002,5,4.8,-1.2147755832742615,-1.7512182922485682,2.1866830000000004,1,1,0.253223
1161,10283,14000000,-0.7377041602607033,95,-1.2065540358250673,-0.8128687278242471,0,2002,5,5.8,-0.7031906304128809,-0.5619794833173312,3.909079,1,1,0.8202093570000001
1162,13034,10000000,-0.3823151364754528,100,0.22416083351901694,-0.7690045126710893,4,2002,5,5.6,-0.8737189480333408,-0.7998272451035787,8.992438,1,1,2.0307416000000003
1163,13953,11000000,-0.8087819650177533,94,-0.978097982282436,-0.7543512179688894,4,2002,5,5.4,-0.8310868686282259,-1.0376750068898253,4.720788,0,0,-0.7241653640000001
1164,8247,11000000,-2.301415864915805,73,-0.8926295715153456,-0.8453323926922329,2,2002,3,6.5,-0.8310868686282259,0.270487682934535,5.024458999999999,1,1,0.037422182000000005
1165,12741,25000000,-1.4484822078312043,85,-0.8033280838780988,-0.7736763465641737,2,2002,3,5.3,-0.2342377569566153,-1.1565988877829496,5.341749,1,1,0.60434788
1166,12971,12000000,-1.377404403074154,86,-1.4534270963487912,-0.7700090366822303,4,2002,5,6.4,-0.788454789223111,0.15156380204141173,3.031934,1,0,-0.972168667
1167,72230,1500000,-0.3823151364754528,100,1.7404597898614598,0.17486538198770074,6,2003,5,6.8,-1.236091622976819,0.627259325613906,14.379879,1,1,2.066453333
1168,93636,12600000,-1.5195600125882542,84,1.6559792709964354,0.5161803182176159,9,2003,5,6.1,-0.7628755415800419,-0.2052078406379602,14.079718,1,1,0.22363261899999998
1169,63052,20000000,0.8260075443943985,117,2.5322897678020726,0.028523772872585267,1,2003,3,7.1,-0.44739815398219057,0.9840309682932769,17.193267000000002,1,1,2.37032865
1170,185444,78000000,-0.16908172220430262,103,0.9061496157799273,1.980042864484833,0,2003,4,5.3,2.0252624515144824,-1.1565988877829496,11.415558,1,0,-0.9944630640000001
1171,224330,35000000,0.1863073015809478,108,2.7456724484936843,2.6000733517424472,4,2003,4,7.1,0.1920830370945352,0.9840309682932769,17.951420000000006,1,1,1.3217479140000001
1172,192146,30000000,-1.0930931840459537,90,2.746932503207516,2.086905085479549,10,2003,5,7.3,-0.02107735993104006,1.2218787300795244,17.955897,1,1,0.7386512
1173,95076,30000000,-0.5955485507466031,97,1.6379723376624409,0.5391408670436963,0,2003,5,5.8,-0.02107735993104006,-0.5619794833173312,14.015739000000002,1,1,1.7540885
1174,193885,24000000,-1.2352487935600538,88,2.251578454400379,2.1146331371521563,4,2003,5,7.2,-0.27686983636173035,1.1029548491864012,16.195894,1,1,2.149378875
1175,211309,76000000,0.11522949682389773,107,-1.6525011056987589,2.3924557779477302,0,2003,4,5.9,1.939998292704252,-0.4430556024242068,2.32462,1,1,0.673090803
1176,148712,78000000,0.32846291109504794,110,0.6453030916796204,1.394357531512898,0,2003,4,5.8,2.0252624515144824,-0.5619794833173312,10.488764999999999,1,0,-0.14788199999999999
1177,64612,7000000,-1.1641709888030038,89,0.7917601770411371,0.05339770076750575,9,2003,5,6.0,-1.0016151862486862,-0.3241317215310835,11.00913,1,1,0.8049945709999999
1178,110166,95000000,0.8260075443943985,117,1.373580379291383,0.7797482849503309,0,2003,4,5.5,2.750007801401438,-0.918751125996702,13.076349,1,0,-0.308840042
1179,57419,22000000,2.3897192490495005,139,2.346338115159215,-0.06129342958388076,6,2003,5,7.5,-0.3621339951719605,1.4597264918657722,16.532577,1,1,1.6514206359999999
1180,87321,85000000,-0.09800391744725254,104,0.030634498608262218,0.415488744719909,0,2003,4,6.7,2.3236870073502875,0.5083354447207826,8.304835,1,0,-0.438513624
1181,172078,50000000,0.7549297396373484,116,-0.8465707299229217,1.7669243258672005,4,2003,4,6.4,0.831564228171261,0.15156380204141173,5.188107,1,1,1.11626746
1182,171577,55000000,-0.6666263555036532,96,1.7453176286733314,1.7589359682547934,4,2003,5,6.3,1.0447246251968365,0.032639921148287405,14.397139000000001,1,1,0.901183891
1183,129165,26000000,-1.0930931840459537,90,1.2503680244996052,1.0826840260244297,9,2003,5,6.2,-0.19160567755150024,-0.08628395974483588,12.638573,1,1,0.806200538
1184,200427,20000000,1.323552177693749,124,-0.5132849915861145,2.2189441860550856,5,2003,5,7.7,-0.44739815398219057,1.6975742536520195,6.372278,1,0,-0.18756495
1185,94693,50000000,1.7500190062360497,130,0.4881300529621816,0.5330339988489818,5,2003,5,7.6,0.831564228171261,1.5786503727588954,9.930325999999999,1,0,-0.6081251999999999
1186,58778,15000000,1.4657077872078492,126,0.2952853916089211,-0.039624411629267366,6,2003,5,7.6,-0.6605585510077658,1.5786503727588954,9.245144999999999,1,0,-0.13296766699999998
1187,137276,29000000,-0.2401595269613527,102,0.18220413565098614,1.2120125062524425,0,2003,5,6.4,-0.06370943933615511,0.15156380204141173,8.843364999999997,1,1,0.94344069
1188,81258,60000000,2.1054080300213,135,0.9763161157403052,0.3188152672667661,0,2003,4,5.5,1.2578850222224114,-0.918751125996702,11.664861,1,0,-0.4802184000000001
1189,118792,48000000,-1.5195600125882542,84,0.8292153526636811,0.9172883503487822,4,2003,4,5.5,0.7463000693610309,-0.918751125996702,11.142209,1,1,1.2917336879999999
1190,65841,65000000,0.8260075443943985,117,0.6561181156764333,0.07299389139754245,6,2003,4,6.4,1.4710454192479865,0.15156380204141173,10.527191,1,0,-0.017523969
1191,12152,10000000,-0.8798597697748034,93,-0.9739918982484612,-0.7830678488270635,6,2003,2,5.0,-0.8737189480333408,-1.5133705304623206,4.735377,1,0,-0.9634265999999999
1192,180365,75000000,0.04415169206684762,106,0.3415091633023731,1.8990590953961783,4,2003,4,6.2,1.897366213299137,-0.08628395974483588,9.409379,1,1,0.808610973
1193,34946,35000000,-0.3112373317184028,101,0.3367608088067129,-0.4196214947008986,4,2003,4,6.3,0.1920830370945352,0.032639921148287405,9.392508,1,0,-0.42005122899999997
1194,26598,30000000,0.04415169206684762,106,0.059791100802761975,-0.5527288985898705,6,2003,5,6.3,-0.02107735993104006,0.032639921148287405,8.408429,0,0,-0.820625767
1195,39134,18000000,0.5416963253661982,113,0.08781767849959883,-0.3528445651983813,4,2003,4,6.8,-0.5326623127924207,0.627259325613906,8.508008,1,1,1.4228179440000002
1196,99418,70000000,1.1103187634225988,121,0.6808283599595799,0.6083732996845583,0,2003,5,6.6,1.6842058162735618,0.3894115638276583,10.614987,1,0,-0.3752160570000001
1197,51247,20000000,-0.026926112690202456,105,-0.4089025319293703,-0.15970489302455332,4,2003,3,5.8,-0.44739815398219057,-0.5619794833173312,6.743150999999999,1,1,0.79952525
1198,29091,60000000,2.2475636395354,137,0.2193764533357601,-0.5129784484347187,1,2003,5,6.5,1.2578850222224114,0.270487682934535,8.975439,1,0,-0.5516610670000001
1199,96603,80000000,1.6078633967219491,128,0.09255702657335947,0.5634886156946858,4,2003,4,6.7,2.110526610324712,0.5083354447207826,8.524847,1,1,0.559109225
1200,94370,40000000,-0.524470745989553,98,0.7720406162928751,0.5278838201886874,9,2003,5,5.8,0.4052434341201104,-0.5619794833173312,10.939066,1,1,0.49236450000000004
1201,125305,80000000,0.8260075443943985,117,1.446364370616211,1.0211369993100752,0,2003,4,6.0,2.110526610324712,-0.3241317215310835,13.334952,1,1,0.461683125
1202,121464,35000000,-0.3823151364754528,100,0.15310945260704398,0.9598929242816204,0,2003,3,6.1,0.1920830370945352,-0.2052078406379602,8.739991,0,0,-0.19764668600000002
1203,28662,26000000,-0.2401595269613527,102,0.6330250870255584,-0.5198187786058218,0,2003,3,5.0,-0.19160567755150024,-1.5133705304623206,10.445141,1,1,0.838889923
1204,34691,90000000,-0.3823151364754528,100,0.9596750625774576,-0.4236874252221837,4,2003,3,4.9,2.5368474043758633,-1.6322944113554438,11.605735000000001,1,0,-0.15725260000000002
1205,118278,23000000,-1.0220153792889035,91,0.7695292318364244,0.9090927100039172,4,2003,5,7.1,-0.31950191576684545,0.9840309682932769,10.930143,1,1,1.611318609
1206,22332,30000000,-1.306326598317104,87,-0.7569998939807528,-0.6207495244871337,4,2003,4,5.2,-0.02107735993104006,-1.275522768676073,5.506354,1,0,-0.48035140000000004
1207,93707,60000000,0.9681631539084988,119,1.23157162199601,0.5173124008333463,0,2003,4,6.3,1.2578850222224114,0.032639921148287405,12.571789,1,0,-0.10349248300000001
1208,111886,62000000,0.7549297396373484,116,-0.7477370705081271,0.8071733849370382,4,2003,4,7.3,1.3431491810326417,1.2218787300795244,5.539265,1,0,-0.404734516
1209,53301,60000000,-0.9509375745318536,92,-0.4759508397578402,-0.12695422129624134,4,2003,3,5.5,1.2578850222224114,-0.918751125996702,6.5049269999999995,1,1,0.73828435
1210,118822,46000000,0.6838519348802984,115,0.9258272403762212,0.9177666951159922,0,2003,4,6.6,0.6610359105508008,0.3894115638276583,11.485472999999999,1,1,0.14787260900000002
1211,40381,36000000,0.2573851063379979,109,2.678919945334464,-0.3329613677080186,0,2003,5,6.1,0.23471511649965024,-0.2052078406379602,17.714247,1,0,-0.272688972
1212,31366,33000000,-0.026926112690202456,105,-0.6849516147448139,-0.4767039702546264,4,2003,4,5.6,0.10681887828430507,-0.7998272451035787,5.762343,1,1,3.021717485
1213,55054,80000000,0.7549297396373484,116,-0.3414638520017072,-0.09900294206560316,0,2003,4,5.6,2.110526610324712,-0.7998272451035787,6.982761999999999,1,0,-0.7564757129999999
1214,26853,80000000,-0.3823151364754528,100,1.5396754047027001,-0.5486629680685854,2,2003,3,5.7,2.110526610324712,-0.6809033642104544,13.666488000000001,0,0,-0.73760795
1215,80544,60000000,1.5367855919648994,127,0.17308400767532675,0.30743066180716794,6,2003,4,7.1,1.2578850222224114,0.9840309682932769,8.810961,1,0,-0.175939533
1216,46442,55000000,0.8970853491514487,118,-0.34597044035951074,-0.23631977990602315,4,2003,4,5.8,1.0447246251968365,-0.5619794833173312,6.96675,1,0,-0.384859255
1217,25060,60000000,-1.1641709888030038,89,-0.4666404511195595,-0.5772520403221703,0,2003,3,4.4,1.2578850222224114,-2.2269138158210624,6.538007,1,1,0.11558271699999999
1218,80789,60000000,-0.3823151364754528,100,1.4843348824417992,0.31133714407271634,4,2003,4,6.3,1.2578850222224114,0.032639921148287405,13.469862,1,0,-0.41120619999999997
1219,19446,12000000,0.9681631539084988,119,-0.6744577259788436,-0.6667662910927367,10,2003,5,5.3,-0.788454789223111,-1.1565988877829496,5.799628,0,0,-0.6041165
1220,60573,18000000,-0.7377041602607033,95,-0.6177386582659997,-0.011003449724535149,4,2003,4,5.4,-0.5326623127924207,-1.0376750068898253,6.001151999999999,1,1,2.118175667
1221,87352,50000000,0.6127741301232483,114,-0.20439286551256106,0.4159830343126927,0,2003,4,6.2,0.831564228171261,-0.08628395974483588,7.469778,1,1,0.20953744
1222,50536,45000000,-0.7377041602607033,95,-0.25554146128076066,-0.17104166400743054,4,2003,4,4.7,0.6184038311456856,-1.8701421731416916,7.2880460000000005,1,1,1.004140622
1223,59979,87000000,2.4607970538065502,140,-0.09690938221565397,-0.02047467611529333,6,2003,4,7.3,2.408951166160518,1.2218787300795244,7.851669,1,1,0.382504069
1224,30845,20000000,-0.9509375745318536,92,-0.7432836763296654,-0.4850112243785069,4,2003,4,6.1,-0.44739815398219057,-0.2052078406379602,5.555088,1,1,0.8461095
1225,36878,30000000,-0.3112373317184028,101,0.04745173989951219,-0.388816091692574,0,2003,5,5.8,-0.02107735993104006,-0.5619794833173312,8.364587,1,1,0.153468467
1226,33842,35000000,0.2573851063379979,109,-0.6697175335530298,-0.4372245821342269,3,2003,3,6.9,0.1920830370945352,0.7461832065070303,5.81647,1,1,0.493642429
1227,14915,20000000,-0.3112373317184028,101,-1.0557963840066904,-0.7390122957670217,4,2003,4,5.6,-0.44739815398219057,-0.7998272451035787,4.444724,1,0,-0.22955889999999998
1228,13310,5000000,-0.524470745989553,98,-1.4602078062361388,-0.7646037408127572,3,2003,5,6.3,-1.0868793450589165,0.032639921148287405,3.0078419999999997,1,0,-0.8543494
1229,26603,18000000,0.1863073015809478,108,0.8185064355748679,-0.5526491744620021,4,2003,5,6.4,-0.5326623127924207,0.15156380204141173,11.10416,1,0,-0.8220531109999999
1230,43940,52000000,-0.09800391744725254,104,-0.06543981829717012,-0.2762137334913379,0,2003,4,5.5,0.916828386981491,-0.918751125996702,7.963481,1,0,-0.557298308
1231,6205,25000000,-0.3823151364754528,100,0.3948876928426736,-0.8778917265136609,2,2003,3,5.6,-0.2342377569566153,-0.7998272451035787,9.599034,1,1,0.57599
1232,12287,17000000,-0.524470745989553,98,-0.3485454326706241,-0.7809152973746185,4,2003,4,5.6,-0.5752943921975358,-0.7998272451035787,6.9576009999999995,1,1,0.337322706
1233,9474,2500000,0.1863073015809478,108,-0.8179654896190621,-0.8257680917133436,6,2003,5,6.9,-1.1934595435717041,0.7461832065070303,5.2897419999999995,1,0,-0.7805152
1234,20538,10000000,0.1863073015809478,108,-0.8686736150662547,-0.6493545415662924,4,2003,4,6.9,-0.8737189480333408,0.7461832065070303,5.109575,0,1,2.1041759
1235,31315,15000000,-0.5955485507466031,97,-0.3479721176266041,-0.4775171563588834,5,2003,5,6.7,-0.6605585510077658,0.5083354447207826,6.959638000000001,1,0,-0.185838867
1236,29549,3200000,-0.3112373317184028,101,0.7031913055352522,-0.5056757183219792,5,2003,5,7.0,-1.1636170879881234,0.8651070874001535,10.694443,1,1,1.5762125
1237,17055,17000000,-0.524470745989553,98,0.3806702115227599,-0.7048903690393744,3,2003,5,6.9,-0.5752943921975358,0.7461832065070303,9.548519,0,0,-0.907558588
1238,10052,4000000,-0.6666263555036532,96,-1.4912169168350267,-0.8165519825317642,4,2003,5,6.7,-1.1295114244640314,0.5083354447207826,2.897666,1,0,-0.81693975
1239,15271,850000,0.11522949682389773,107,-1.3681452873854243,-0.7333359378627963,4,2003,5,7.1,-1.2638024745901435,0.9840309682932769,3.334942,1,0,-0.035365882
1240,8473,16000000,-0.3823151364754528,100,-1.3024015034789136,-0.8417288621125844,4,2003,4,5.6,-0.6179264716026508,-0.7998272451035787,3.5685309999999997,1,0,-0.118217625
1241,12558,20000000,-2.372493669672856,72,0.6782570265073631,-0.7765942496441548,2,2003,0,5.4,-0.44739815398219057,-1.0376750068898253,10.605851,1,1,1.39439715
1242,14096,5000000,-0.026926112690202456,105,-1.2609004742688457,-0.7520711079118549,4,2003,5,6.9,-1.0868793450589165,0.7461832065070303,3.715985,0,0,-0.8206014000000001
1243,18738,7500000,-0.8798597697748034,93,-0.5895235086106483,-0.6780552275988929,6,2003,5,6.2,-0.9802991465461288,-0.08628395974483588,6.101401,0,0,-0.9737136000000001
1244,11953,30000000,-0.3823151364754528,100,-0.8328508534129374,-0.7862408691162233,4,2003,4,5.6,-0.02107735993104006,-0.7998272451035787,5.236854,1,0,-0.5263871999999999
1245,7443,15000000,0.7549297396373484,116,-0.10028510172374178,-0.8581520324534613,0,2003,5,7.2,-0.6605585510077658,1.1029548491864012,7.839675,0,0,-0.9987288670000001
1246,11120,10000000,-0.09800391744725254,104,-1.4581048067226794,-0.7995229088190878,5,2003,5,7.1,-0.8737189480333408,0.9840309682932769,3.015314,0,0,-0.8988946
1247,3926,1000000,-0.3823151364754528,100,0.6587854238120134,-0.9142299839960479,6,2003,4,6.1,-1.2574076626793764,-0.2052078406379602,10.536667999999999,1,0,-0.7207180000000001
1248,261530,66000000,1.1813965681796492,122,1.410311100852412,3.1932208630828587,0,2004,4,6.8,1.5136774986531016,0.627259325613906,13.206854000000002,1,0,-0.09660669699999999
1249,171296,25000000,-0.8798597697748034,93,-0.5405322323379875,1.7544554722685928,4,2004,5,6.6,-0.2342377569566153,0.3894115638276583,6.275468,1,0,-0.29127108
1250,107599,37000000,0.2573851063379979,109,-0.13302738563685412,0.7388179177027279,4,2004,4,5.5,0.2773471959047653,-0.918751125996702,7.7233410000000005,1,1,0.914371892
1251,151463,50000000,0.9681631539084988,119,-0.3544345067899526,1.4382217466660558,1,2004,5,7.3,0.831564228171261,1.2218787300795244,6.936677,1,0,-0.51986548
1252,177735,27000000,-0.09800391744725254,104,0.7500553775355996,1.8571242041374345,6,2004,5,7.3,-0.14897359814638522,1.2218787300795244,10.860952000000001,1,1,0.258805815
1253,132486,37000000,-0.524470745989553,98,1.2486855123085645,1.1356367917545778,4,2004,4,6.1,0.2773471959047653,-0.2052078406379602,12.632595,1,1,0.5468039729999999
1254,182038,25000000,0.04415169206684762,106,2.064050677925165,1.9257347885809235,3,2004,3,7.7,-0.2342377569566153,1.6975742536520195,15.529604,1,1,1.06722452
1255,193580,105000000,0.9681631539084988,119,-0.8825274621019893,2.1097699653521884,0,2004,4,6.7,3.1763285954525884,0.5083354447207826,5.060352,1,0,-0.449895124
1256,68595,20000000,-0.7377041602607033,95,0.0532985964161881,0.11690594102742127,4,2004,3,5.9,-0.44739815398219057,-0.4430556024242068,8.385361,1,1,1.57190875
1257,283647,75000000,-0.453392941232503,99,0.8271548522035588,3.5458725702956517,4,2004,4,6.8,1.897366213299137,0.627259325613906,11.134888,1,1,0.6121076529999999
1258,286238,26000000,-0.8087819650177533,94,0.6006523478609973,3.587185613357022,4,2004,4,7.2,-0.19160567755150024,1.1029548491864012,10.330119999999999,1,1,2.2803193459999997
1259,157399,60000000,-0.3112373317184028,101,1.249701549279066,1.532870231271343,0,2004,4,5.6,1.2578850222224114,-0.7998272451035787,12.636205,1,1,0.33803718299999996
1260,59819,40000000,0.5416963253661982,113,0.014890147325751953,-0.023025848207080046,4,2004,0,5.7,0.4052434341201104,-0.6809033642104544,8.248895,1,1,1.379262025
1261,143476,65000000,0.5416963253661982,113,3.0015845791959745,1.3108704248091778,0,2004,5,5.9,1.4710454192479865,-0.4430556024242068,18.860681,1,0,-0.193662985
1262,111747,42000000,-1.0930931840459537,90,2.1191975621152332,0.8049570541822985,4,2004,4,5.9,0.4905075929303405,-0.4430556024242068,15.725542,1,1,1.097551524
1263,23521,25000000,-1.377404403074154,86,-1.047174142291644,-0.6017911268800438,6,2004,4,6.0,-0.2342377569566153,-0.3241317215310835,4.475359,1,0,-0.43353640000000004
1264,163200,9000000,-1.2352487935600538,88,0.04168706698266631,1.6253661644241852,1,2004,5,7.1,-0.916351027438456,0.9840309682932769,8.344105,1,1,1.025018333
1265,142880,30000000,-0.524470745989553,98,0.909916270288576,1.301367308767272,0,2004,5,7.2,-0.02107735993104006,1.1029548491864012,11.428941,1,1,0.092494467
1266,51752,35000000,-0.6666263555036532,96,0.8784070218235992,-0.1516527561098515,4,2004,3,6.3,0.1920830370945352,0.032639921148287405,11.316988,1,0,-0.34518894299999997
1267,13433,10000000,-1.1641709888030038,89,-0.8072942869219516,-0.7626425272671962,4,2004,3,5.3,-0.8737189480333408,-1.1565988877829496,5.327657,1,0,-0.056361
1268,24586,15000000,-1.1641709888030038,89,-0.2174811666868648,-0.5848098876440885,4,2004,3,4.6,-0.6605585510077658,-1.989066054034816,7.423275,0,1,0.955404533
1269,164937,45000000,-0.8087819650177533,94,-0.09715480721240677,1.6530623264456443,0,2004,5,6.2,0.6184038311456856,-0.08628395974483588,7.850797,0,1,0.13781006699999998
1270,183175,2700000,-1.8038712316164545,80,-0.3228332239511928,1.9438640552581827,6,2004,5,8.0,-1.184933127690681,2.0543458963313905,7.0489570000000015,1,1,1.14548963
1271,286561,17500000,1.1103187634225988,121,0.5815733688703147,3.5923357920173165,3,2004,4,8.1,-0.5539783524949782,2.173269777224514,10.262332,0,1,0.341308571
1272,157858,40000000,-0.6666263555036532,96,0.3738489727368659,1.540188906209656,10,2004,4,6.6,0.4052434341201104,0.3894115638276583,9.524283,1,1,0.2005725
1273,69195,45000000,-0.16908172220430262,103,-0.09556095198693564,0.12647283637162146,5,2004,5,6.2,0.6184038311456856,-0.08628395974483588,7.85646,1,0,-0.273725733
1274,36847,80000000,-0.8798597697748034,93,-0.15238021614340852,-0.3893103812853577,2,2004,3,5.0,2.110526610324712,-1.5133705304623206,7.65458,1,1,0.052710413
1275,69272,80000000,1.8210968109931,131,0.8462585988544642,0.12770058794079386,4,2004,4,6.4,2.110526610324712,0.15156380204141173,11.202764,1,0,-0.474445988
1276,75399,70000000,0.04415169206684762,106,0.4067356408510495,0.22539453423065134,0,2004,3,6.1,1.6842058162735618,-0.2052078406379602,9.64113,1,0,-0.460570286
1277,64107,30000000,-1.306326598317104,87,0.8493399209467218,0.045345563852803916,2,2004,3,7.0,-0.02107735993104006,0.8651070874001535,11.213712,1,1,1.847266267
1278,39178,28000000,2.1054080300213,135,0.01491941819692489,-0.35214299287314,3,2004,3,7.5,-0.10634151874127017,1.4597264918657722,8.248999000000001,0,1,1.299217607
1279,86030,40000000,0.1863073015809478,108,-0.11478121922116162,0.3949039749043049,4,2004,5,5.9,0.4052434341201104,-0.4430556024242068,7.78817,0,1,0.005655375
1280,23974,15000000,-0.3823151364754528,100,-1.0720417175073425,-0.5945681208951726,7,2004,3,5.9,-0.6605585510077658,-0.4430556024242068,4.387004,1,0,-0.305868
1281,47335,30000000,0.6127741301232483,114,-0.7290524039262183,-0.2220810506687385,6,2004,4,7.0,-0.02107735993104006,0.8651070874001535,5.605652,1,0,-0.5722959670000001
1282,125648,60000000,-0.3112373317184028,101,0.7261844191931829,1.026606074481843,4,2004,4,6.1,1.2578850222224114,-0.2052078406379602,10.776138000000001,1,1,0.470629233
